,document,score,review_score,most_words,Pos_Neu_Neg
88,일요 해피아우어 적용 시간은 pm 5:00~11:00 까지! 열 한 시 넘어 왔더니 꽝이네요~ ㅎㅎ,4.0,0.193,"[('일요', 1), ('해피', 1), ('우어', 1), ('적용', 1), ('시간', 1), ('열', 1), ('시', 1), ('꽝', 1), ('요', 1)]",부정
89,저녁 장소.,4.0,0.441,"[('저녁', 1), ('장소', 1)]",중립
90,깐깐한 내 입이 즐거워하네,3.0,0.9054,"[('깐깐한', 1), ('내', 1), ('입', 1), ('즐거워하네', 1)]",긍정
91,내부에 지하 자리도 생겼어요! :),3.5,0.349,"[('내부', 1), ('지하', 1), ('자리', 1)]",중립
92,"고품격 오징어구이. 25,000원",4.0,0.1542,"[('고품격', 1), ('오징어', 1), ('구이', 1)]",부정
93,다좋은데 양이적어.,4.0,0.7166,"[('좋은데', 1), ('이적', 1)]",긍정
94,이런 곳이야 말로 진짜 맛집이 아닌가 싶다.,4.0,0.7946,"[('이런', 1), ('곳', 1), ('말로', 1), ('진짜', 1), ('맛집', 1), ('아닌가', 1)]",긍정
95,정말 매주 찾아가고있어요~ 진짜 좋아요,4.0,0.971,"[('정말', 1), ('진짜', 1), ('좋아요', 1)]",긍정
96,모짜김치전에 보쌈이랑 유자막걸리 가끔은 화요토닉,4.0,0.4112,"[('모', 1), ('김치전', 1), ('보쌈', 1), ('유자', 1), ('막걸리', 1), ('가끔', 1), ('화요', 1), ('토닉', 1)]",중립
97,보쌈 통오징어 돌멍게 매생이칼국수 + 화요토닉),3.5,0.4161,"[('보쌈', 1), ('통오징어', 1), ('돌', 1), ('멍게', 1), ('생', 1), ('칼국수', 1), ('화요', 1), ('토닉', 1)]",중립
98,유자막걸리 맛있음. 하우스막걸리는 걍 좀 맹맹.,3.5,0.7989,"[('막걸리', 2), ('유자', 1), ('맛있음', 1), ('하우스', 1), ('좀', 1), ('맹맹', 1)]",긍정
99,유자갈비구이  먹고싶을만했음,3.0,0.7377,"[('유자', 1), ('갈비', 1), ('구이', 1)]",긍정
100,가볼만했던 것 같네요,4.0,0.261,"[('것', 1), ('같네요', 1)]",부정
101,유자막걸리와 보쌈 ~묵은지 김치 넘 좋음,3.5,0.9452,"[('유자', 1), ('막걸리', 1), ('보쌈', 1), ('묵은지', 1), ('김치', 1), ('좋음', 1)]",긍정
102,여긴 품질대비 너무 비싸요.,4.0,0.0102,"[('품질', 1), ('대비', 1), ('비싸요', 1)]",부정
103,여기 종업원 왜케 불친절해요,3.5,0.0528,"[('여기', 1), ('종업원', 1), ('왜케', 1), ('불친절해요', 1)]",부정
104,궁금해보인다,4.0,0.5842,"[('궁금해', 1)]",중립
105,멋진 사장님의 손수 트시는 음악 센스와 질 좋은 재료로 깔끔하고 자극이 적은 맛을 내는 집. '특별한 감칠맛',3.5,0.9869,"[('멋진', 1), ('사장', 1), ('손수', 1), ('음악', 1), ('센스', 1), ('질', 1), ('좋은', 1), ('재료', 1), ('깔끔하고', 1), ('자극', 1)]",긍정
106,하우스 막걸리에 매캘란 샷 추가...,3.5,0.446,"[('하우스', 1), ('막걸리', 1), ('매', 1), ('샷', 1), ('추가', 1)]",중립
107,유자 막걸리 너무 맛있다~,4.0,0.9778,"[('유자', 1), ('막걸리', 1), ('맛있다', 1)]",긍정
108,개미집 호란 한복파튀~^^,3.5,0.2416,"[('개미', 1), ('집', 1), ('호란', 1), ('한복', 1), ('파', 1)]",부정
109,이 맛집 내꼬야,3.0,0.7295,"[('이', 1), ('맛집', 1), ('내꼬', 1)]",긍정
0,불친절해 밥맛 다 떨어짐.다 먹지도 않았는데 그릇가져가고 불러도 대답 없음.물도 안 갖다줌.양도 거격에 비해 완전 적고 싸지도 않은데 이모 왜이리 물친절함??!!!!완전 양아치 포스임..서비스의 서자도 찾을 수 없음...기분 두번다신 가고 싶지 않음....별 하나도 아까움,1.0,0.0008,"[('없음', 2), ('물', 2), ('완전', 2), ('불친절해', 1), ('밥맛', 1), ('그릇', 1), ('대답', 1), ('안', 1), ('줌', 1), ('양도', 1)]",부정
1,병어조림은 가히 대화를 잃게 만드는맛 쩝니다.ㅎ ㅠㅠ 중자는 병어한마리+ 썸 알. 이것저것먹고도 너끈히 먹을수 있는 양입니다. 병어는 크기로 봤을 때 국내산은 아닌 것 같다네요.,3.5,0.0236,"[('병어', 3), ('것', 3), ('조림', 1), ('대화', 1), ('맛', 1), ('니', 1), ('중', 1), ('마리', 1), ('썸', 1), ('알', 1)]",부정
2,이모 친절교육이 절실. 급여가 적나? 왜그래 ㅡ_ㅡ,3.5,0.1797,"[('이모', 1), ('친절', 1), ('교육', 1), ('절실', 1), ('급여', 1), ('적', 1), ('왜', 1), ('그래', 1)]",부정
3,병어조림보단 간새!,3.5,0.1647,"[('병어', 1), ('조림', 1), ('간새', 1)]",부정
4,병어구이 간장새우가 맛나다는데,3.0,0.5196,"[('병어', 1), ('구이', 1), ('간장', 1), ('새우', 1), ('맛', 1)]",중립
5,간장모둠  맘에 들음,3.0,0.884,"[('간장', 1), ('모', 1), ('맘', 1)]",긍정
6,간장새우 간장에 밥 비벼먹으면 짱짱♥,3.5,0.9179,"[('간장', 2), ('새우', 1), ('밥', 1), ('짱짱', 1)]",긍정
7,맛은 좋은데 양이 너무 적구만,3.5,0.7694,"[('맛', 1), ('좋은데', 1), ('양', 1)]",긍정
8,여기는 간장새우보다는 병어조림이 더 괜찮은듯~ 간장새우는 양이 너무 적다..,3.5,0.4302,"[('간장', 2), ('새우', 1), ('병어', 1), ('조림', 1), ('더', 1), ('괜찮은', 1), ('듯', 1), ('양', 1)]",중립
9,좋았던 편이에요,3.0,0.8381,"[('좋았던', 1), ('편이', 1)]",긍정
10,아주 훌륭한 편이네요,3.0,0.9079,"[('아주', 1), ('훌륭한', 1), ('편이', 1)]",긍정
11,간장모둠 아주 괜찮었어요,3.0,0.9061,"[('간장', 1), ('모', 1), ('아주', 1), ('괜찮었어요', 1)]",긍정
12,병어조림 계속생각나게하는맛 !!,3.5,0.8047,"[('병어', 1), ('조림', 1), ('계속', 1), ('맛', 1)]",긍정
13,간장새우!!!!!!,3.5,0.3074,"[('간장', 1), ('새우', 1)]",부정
14,간장모둠 진짜 먹을만한 것 같다,3.0,0.8399,"[('간장', 1), ('모', 1), ('진짜', 1), ('것', 1), ('같다', 1)]",긍정
15,테이블은 4 개이오나 굉장히 협소하며 따라서 이곳은 자리 경쟁이 무척 치열합니다 쥔장 아주머니도 배짱장사인지라 친절하지 않습니다,3.5,0.2911,"[('테이블', 1), ('개', 1), ('이오나', 1), ('굉장히', 1), ('협소하', 1), ('따라서', 1), ('곳', 1), ('자리', 1), ('경쟁', 1), ('무척', 1)]",부정
16,간장새우 병어찜 외  모든것,3.5,0.5721,"[('간장', 1), ('새우', 1), ('병어', 1), ('찜', 1), ('외', 1), ('것', 1)]",중립
17,진리!! 병어조림 간장새우! 최근 간장낚지 전복까지!!,3.5,0.4909,"[('진리', 1), ('병어', 1), ('조림', 1), ('간장', 1), ('새우', 1), ('최근', 1), ('간장낚', 1), ('전복', 1)]",중립
18,확장옮기고 카운터가 생기고 아줌마들이 늘어나면서 퀸 진리는 사라졌다 맛도. 보리차도.. 그걸 아셔야하는데..,3.5,0.3247,"[('확장', 1), ('카운터', 1), ('생기', 1), ('아줌마', 1), ('퀸', 1), ('진리', 1), ('맛', 1), ('보리차', 1)]",부정
0,깔끔했었던 편이에요,3.0,0.93,"[('깔끔했었던', 1), ('편이', 1)]",긍정
1,맥주  먹을만했던 편이에요,3.0,0.7608,"[('맥주', 1), ('편이', 1)]",긍정
2,아주 좋은 편이네요,3.0,0.8635,"[('아주', 1), ('좋은', 1), ('편이', 1)]",긍정
3,진짜 가볼만했엇음,3.0,0.3514,"[('진짜', 1), ('엇음', 1)]",중립
4,잘못 눌렀당...^^,3.5,0.1406,"[('잘못', 1)]",부정
0,무난하게 가기 좋은 술집~! 분위기 좋아서 종종 가요 🙌🏻,3.6,0.9297,"[('무난', 1), ('가기', 1), ('좋은', 1), ('술집', 1), ('분위기', 1), ('좋아서', 1), ('종종', 1), ('가요', 1)]",긍정
1,들어가서 대기인 입력하고 입구에서 뻘쭘하게 서있는데 직원분들이 계속 본체만체했어요. 한 5~10분 기다리니까 그제서야 말거는데 서비스가 너무 별로여서 그냥 나왔어요ㅠ,3.5,0.0034,"[('대기', 1), ('입력', 1), ('입구', 1), ('뻘쭘하', 1), ('직원', 1), ('계속', 1), ('본체', 1), ('체', 1), ('제', 1), ('서비스', 1)]",부정
2,직원이 다소 불친절함육회물회 냉동육회 사용으로 종이를 씹는 식감막걸리는 달달하게 맛있지만 술먹는 느낌이 안남,3.7,0.1847,"[('육회', 2), ('직원', 1), ('다소', 1), ('불친절함', 1), ('물회', 1), ('냉동', 1), ('사용', 1), ('종이', 1), ('식감', 1), ('막걸리', 1)]",부정
3,카운터에 계셨던 남자 나이 좀 있으신 남자분 정말 화나네요. 방문했을 때 웨이팅 앞에 한분 계셨는데 저희 도착하자마자 들어가셨고 그때부터 25분정도 매장에서 계속 대기했습니다. 다음 분들 많이 오셔서 매장이 조금 소란스럽고 복잡하고 더웠지만 과일 막걸리 먹고싶어서 참고 기다렸는데 갑자기 다음 팀을 먼저 부르시길래 왜 저희 번호 안부르시냐 했더니 몇번이나 불렀다고 말하셨습니다. 정말 어이없고 당황스러웠어요. 네명이서 그 안에서 계속 기다리면서 부르는 걸 못 들었을 리 만무하고 설령 부르셨더라도 저희 넷 다 못들을 정도였으면 직원분에게 문제가 있는 걸텐데 그렇게 한마디하고 나서부터는 말 걸어도 다 무시하시고 진상 고객인 것처럼 응대하셔서 기분만 망쳤네요.. 시간도 아깝고 화나요. 다신 안갑니다,3.0,0.0018,"[('저희', 3), ('남자', 2), ('정말', 2), ('매장', 2), ('계속', 2), ('다음', 2), ('말', 2), ('못', 2), ('카운터', 1), ('계셨던', 1)]",부정
4,술과 음식은 괜찮지만 양에 비해 너무 비싸고 직원분들이 너무 삭바가지가 없슴… 안내도 설렁설렁,3.9,0.0084,"[('술', 1), ('음식', 1), ('괜찮지만', 1), ('양', 1), ('비싸고', 1), ('직원', 1), ('삭', 1), ('바가지', 1), ('없슴', 1), ('안내', 1)]",부정
5,자두막걸리 하도 추천해서 마셔봤는데 겁나맛있네요 딸바는 좀 무거운 느낌이고 자두청포도는 가볍고.. 완전달아요 닭똥집이랑 오뎅탕도 맛있었어요,3.4,0.9863,"[('자두', 2), ('막걸리', 1), ('추천', 1), ('맛있네요', 1), ('딸바', 1), ('좀', 1), ('무거운', 1), ('느낌', 1), ('청포도', 1), ('가볍고', 1)]",긍정
6,막걸리 종류 많아요자두 막걸리 맛있음좌석 좁고 시끄러워요음식들도 쏘쏘 평타,3.0,0.8305,"[('막걸리', 2), ('종류', 1), ('많아요', 1), ('자두', 1), ('맛있음', 1), ('좌석', 1), ('좁고', 1), ('시끄러워요', 1), ('음식', 1), ('평타', 1)]",긍정
7,스팸두부김치만 맛있었어요연어는 맛있지만 진짜 창렬…굳이 또 가고싶지 않아요..,5.0,0.8943,"[('스팸', 1), ('두부김치', 1), ('맛있었어요', 1), ('연어', 1), ('맛있지만', 1), ('진짜', 1), ('창렬', 1), ('굳이', 1), ('또', 1)]",긍정
8,나쁘지 않아용,3.6,0.7585,"[('나쁘지', 1)]",긍정
9,알바 디꺼움,3.9,0.0919,"[('알바', 1), ('디', 1), ('움', 1)]",부정
10,불친절,4.1,0.0603,"[('불친절', 1)]",부정
11,가성비가 좋지는 않지만 음식 맛은 무난해서 종종 가던 곳인데 주문하지도 않았던 메뉴가 계산되어 여쭤보니 남직원이 너무 불친절하게 내가 잘못한거마냥 짜증내며 환불해주심,4.1,0.0177,"[('가성', 1), ('비', 1), ('좋지는', 1), ('음식', 1), ('맛', 1), ('무난', 1), ('종종', 1), ('곳', 1), ('주문', 1), ('메뉴', 1)]",부정
12, 그때 이후로 굳이 안감,4.3,0.0843,"[('그때', 1), ('이후', 1), ('굳이', 1), ('안감', 1)]",부정
13,분위기도 좋고 다양한 막걸리가 많아서 좋아요.,4.1,0.9601,"[('분위기', 1), ('좋고', 1), ('다양한', 1), ('막걸리', 1), ('많아서', 1), ('좋아요', 1)]",긍정
14,굳이 찾아올 맛,4.5,0.4051,"[('굳이', 1), ('맛', 1)]",중립
15, 서비스는 아니에요,3.7,0.1003,"[('서비스', 1), ('아니에요', 1)]",부정
16,과일막걸리는 맛있어서 막걸리 별로 안 좋아하는 친구도 잘 마실 정도음식은 양이 적은 것처럼 느껴질 수 있지만 정갈하게 잘 나와서 만족,3.5,0.9862,"[('막걸리', 2), ('과일', 1), ('맛있어서', 1), ('별로', 1), ('안', 1), ('좋아하는', 1), ('친구', 1), ('정도', 1), ('음식', 1), ('양', 1)]",긍정
17,과일막걸리 짱맛탱... 술 맛 하나도 안나요 술찌도 혼자 500 하나는 충분히 비울 수 있음,4.0,0.8756,"[('맛', 2), ('하나', 2), ('과일', 1), ('막걸리', 1), ('술', 1), ('안나', 1), ('술찌', 1), ('혼자', 1), ('충분히', 1), ('수', 1)]",긍정
18,맛있어요 !,2.7,0.9502,"[('맛있어요', 1)]",긍정
19,음식 갖다주는데 말 한마디도 없고 걍 놔두고감 주문하는데 못알아들어서 눼? 하면서 인상 찌푸림 ㅋㅋ 진심 서비스 마인드 역대급 (젊은남자) 기분 잡쳐서 대충 먹고 나옴 다신안감,5.0,0.0107,"[('음식', 1), ('말', 1), ('한마디', 1), ('없고', 1), ('감', 1), ('주문', 1), ('눼', 1), ('인상', 1), ('진심', 1), ('서비스', 1)]",부정
20,오우..직원이 다 남자밖에 없었는데 대박 불친절장난아님ㅋㅋㅋㅋㅋㅋㅋㅋ가격 대비 양 창렬,4.2,0.0662,"[('오우', 1), ('직원', 1), ('남자', 1), ('없었는데', 1), ('대박', 1), ('불친절', 1), ('아님', 1), ('가격', 1), ('대비', 1), ('양', 1)]",부정
21,막걸리를 좋아하는 편이 아니어서 평가는 안하겠음. 친구는 맛있다고 함. 막걸리 중 포도 막걸리가 제일 ㄱㅊ자리가 프라이빗하고 별로 안 시끄러워서 좋음. 온도도 딱 맞. 짬뽕탕 - 맛있음. 재료도 많이 들어가서 추천.육회 - 앵간직원 친절도 - 앵간,4.7,0.853,"[('막걸리', 3), ('좋아하는', 1), ('편이', 1), ('아니어서', 1), ('평가', 1), ('친구', 1), ('맛있다고', 1), ('함', 1), ('중', 1), ('포도', 1)]",긍정
22,1. 자두 막걸리 (사실이게압도적),3.5,0.8996,"[('자두', 1), ('막걸리', 1), ('사실', 1), ('압도', 1)]",긍정
23, 딸기바나나우유막걸리만 드세여.. 딴 막걸리는 개인차 있겠으나 다 가성비 그닥이였음2. 안주 두부김치가 제일 맛있습니다ㅜㅜ 꼭 이거 드세요 딴건 시키지마세요ㅠㅠ 노맛임 딴건,2.8,0.8903,"[('막걸리', 2), ('딸기', 1), ('바나나', 1), ('우유', 1), ('개인', 1), ('차', 1), ('있겠으나', 1), ('가성', 1), ('비', 1), ('닥', 1)]",긍정
24,과일막걸리땡길때 가는곳근데 웨이팅이 노답,3.5,0.3198,"[('과일', 1), ('막걸리', 1), ('때', 1), ('곳', 1), ('웨이팅', 1), ('노답', 1)]",부정
25,두 번 정도 방문했는데 모두 최악의 기억으로 주변에 절대 가지말라고 신신당부합니다. 입구에서 신분증 검사하는 나이 많은 직원있는데 정말 너무 불친절합니다. 신분증없는 남자는 그냥 들어가라고 하고 신분증 없는 여자는 신분증 가져오라고 합니다. 장난하세요? 선택적으로 검사하는 주제에 띠껍게 굴지마세요.,4.0,0.0034,"[('신분증', 4), ('검사', 2), ('없는', 2), ('두', 1), ('번', 1), ('정도', 1), ('방문', 1), ('모두', 1), ('최악', 1), ('기억', 1)]",부정
26,오로지 막걸리만 괜찮음안주는 죄다별로연어는 너무 비려서 손도 못댓구요해물파전에 해물은 어디잇엇는지...파만 질겅질겅 씹은기억뿐.맛은 평균 이하엿어요왜 줄서서 먹는지 모르겟는 집...재방문의사 없습니다,3.5,0.0022,"[('막걸리', 1), ('괜찮음', 1), ('안주', 1), ('별로', 1), ('연어', 1), ('비려', 1), ('손', 1), ('못', 1), ('해물파전', 1), ('해물', 1)]",부정
27,점심메뉴 저렴하긴한데 딱 그정도의 맛,4.2,0.7296,"[('점심', 1), ('메뉴', 1), ('저렴하긴한데', 1), ('정도', 1), ('맛', 1)]",긍정
28,한식으로 이정도밖에 못하다니 ㅠㅜ,2.9,0.3269,"[('한식', 1), ('정도', 1)]",부정
29,막걸리 시킨지 15분정도 지나서 2층 담당 안경 쓴 남직원한테 막걸리 시켰는데 주문 들어갔냐니까 0.5초만에 들어갔다고 대답함. 그러고 나선 막걸리가 10초만에 나옴....^^? 안들어간거아닌가 하는 합리적의심이 들고 여러모로 상당히 불친절. 음식은 1시간 기다리고 들어가서 그런지 그냥 그랬음,3.9,0.0253,"[('막걸리', 3), ('층', 1), ('담당', 1), ('안경', 1), ('남', 1), ('직원', 1), ('주문', 1), ('대답', 1), ('함', 1), ('그러고', 1)]",부정
30,데이트하기 좋아여,4.2,0.8054,"[('데이트', 1), ('좋아여', 1)]",긍정
31,딸바우막 ,3.7,0.357,"[('딸바', 1), ('막', 1)]",중립
32, 전 두가지를 먹어봤는데 둘다 추천합니다 굳,2.8,0.9903,"[('전', 1), ('가지', 1), ('추천', 1), ('굳', 1)]",긍정
33,사장인지 직원인지 남자 왜 반말하냐? 이런게 진짜 광기냐?,3.7,0.0411,"[('사장', 1), ('직원', 1), ('남자', 1), ('왜', 1), ('반말', 1), ('이런게', 1), ('진짜', 1), ('광기', 1)]",부정
34,막걸리 존맛탱 ㅋㅋㅋㅋ,3.8,0.9429,"[('막걸리', 1), ('존맛', 1)]",긍정
35,여기 막걸리 종류 진짜 많고 특히 칵테일 막걸리들 맛있어서 쭉쭉넘어갑니닼ㅋㅋㅋ 전 먹어본거중에 자두막걸리가 제일 맛있었습니다,3.7,0.9892,"[('막걸리', 3), ('여기', 1), ('종류', 1), ('진짜', 1), ('많고', 1), ('칵테일', 1), ('맛있어서', 1), ('쭉쭉', 1), ('닼', 1), ('전', 1)]",긍정
36,맛있는 한식을 먹을 수 있음 인테리어나 분위기도 너무 좋음 청포도 막걸리 진짜 맛있다 낮보다는 밤에오면 더 분위기 있을듯,3.0,0.9856,"[('분위기', 2), ('맛있는', 1), ('한식', 1), ('수', 1), ('있음', 1), ('인테리어', 1), ('좋음', 1), ('청포도', 1), ('막걸리', 1), ('진짜', 1)]",긍정
37,9호선 신논현역 근처 르메르디앙 서울 호텔 아래쪽 골목에 위치한 모던한 분위기의 막걸리 전문점입니다. 구조를 보니 가정집을 개조한 듯한데,5.0,0.5996,"[('호선', 1), ('신논현역', 1), ('근처', 1), ('르메르디앙', 1), ('서울', 1), ('호텔', 1), ('아래쪽', 1), ('골목', 1), ('위치', 1), ('모던', 1)]",중립
38, 인테리어와 분위기는 괜찮은 편입니다. 그런데 독특하게 젊은 여성분들끼리 온 테이블이 거의 반이 넘는 것 같습니다. 이유는 메뉴판을 보고 알았는데 다양한 종류의 칵테일 막걸리가 있는데,4.7,0.933,"[('인테리어', 1), ('분위기', 1), ('괜찮은', 1), ('편입', 1), ('니', 1), ('독특하게', 1), ('젊은', 1), ('여성', 1), ('끼리', 1), ('온', 1)]",긍정
39, 맛도 젊은 여성이나 외국인 취향 저격의 달콤한 막걸리들입니다. 하지만 막걸리 매니아들이 좋아할 만한 맛은 아닌 것 같습니다. 안주류도 깔끔하고 맛있는데 오뎅탕이 추천할 만하고 떡갈비도 맛있었습니다. 벌교꼬막무침은 보통의 꼬막무침처럼 새콤한 맛이 거의 없으며,5.0,0.7903,"[('맛', 3), ('막걸리', 2), ('꼬막', 2), ('젊은', 1), ('여성', 1), ('외국인', 1), ('취향', 1), ('저격', 1), ('달콤한', 1), ('매니아', 1)]",긍정
40, 꼬막의 신선도는 다소 아쉬웠습니다. 한방보쌈은 고기는 괜찮은 편이지만 너무 미지근하게 나오고 썰은 크기가 다소 커서 먹기도 불편했습니다. 조금 더 얇고 작게 썰고 더 따뜻하게 데워서 나와야 할 듯합니다. 작은 고체연료에 얹어서 따뜻함을 유지하게 해주면 훨씬 좋을 것 같습니다. 그리고 직원들의 무뚝뚝한 표정과 성의없는 응대는 개선이 절실히 필요합니다.,4.3,0.0172,"[('다소', 2), ('더', 2), ('꼬막', 1), ('신선도', 1), ('아쉬웠습니다', 1), ('방', 1), ('보쌈', 1), ('고기', 1), ('괜찮은', 1), ('편이', 1)]",부정
41,남직원 역대급 싸가지알바할사람이 그렇게 없나 ?어떻게 저런사람을 쓰는지 ..,2.5,0.4289,"[('사람', 2), ('남', 1), ('직원', 1), ('역대', 1), ('싸가지', 1), ('알바', 1), ('없나', 1), ('어떻게', 1)]",중립
42,막걸리에 전을 먹는다면 가성비가 나쁘지 않은 집. 시끄럽고 예약단체는 시간제한 있습니다,3.7,0.7514,"[('막걸리', 1), ('전', 1), ('가성', 1), ('비', 1), ('나쁘지', 1), ('집', 1), ('시끄럽고', 1), ('단체', 1), ('시간제', 1), ('있습니다', 1)]",긍정
43,뭐가 특별한지 모르겠다.,3.7,0.0867,"[('뭐', 1), ('특별한지', 1)]",부정
44,비오는 날 막걸리먹으러갔다가 눈물에서 비가내렸다파전이 아니라 파볶음을 먹었다,3.4,0.8626,"[('날', 1), ('막걸리', 1), ('눈물', 1), ('비', 1), ('파전', 1), ('아니라', 1), ('파', 1), ('볶음', 1)]",긍정
45,별 0개가없는게 아쉬움 이걸 본다면 제발 가지말길,2.7,0.0795,"[('별', 1), ('개', 1), ('없는게', 1), ('아쉬움', 1), ('걸', 1), ('제발', 1)]",부정
46,맥주에서 날파리 두번나옴 가지마세요,3.2,0.4669,"[('맥주', 1), ('날', 1), ('파리', 1), ('번', 1), ('가지', 1)]",중립
47,막걸리는 괜찮은데 안주 별로...,4.0,0.3707,"[('막걸리', 1), ('괜찮은데', 1), ('안주', 1), ('별로', 1)]",중립
48,다양한 막걸리를 맛 볼 수 있고,2.3,0.9112,"[('다양한', 1), ('막걸리', 1), ('맛', 1), ('볼', 1), ('수', 1), ('있고', 1)]",긍정
49, 음식도 맛있습니다. 가성비를 따진다면 추천드리지 않습니다. 깔라만씨 막걸리,4.3,0.9129,"[('음식', 1), ('맛있습니다', 1), ('가성', 1), ('비', 1), ('추천', 1), ('만씨', 1), ('막걸리', 1)]",긍정
50, 딸기우유 막걸리 등을 먹어봤는데,3.5,0.684,"[('딸기', 1), ('우유', 1), ('막걸리', 1), ('등', 1)]",긍정
51, 역시 막걸리는 장수막걸리가 맛있네요 :)개인적 평가이므로 참고만 하세요!,3.9,0.8788,"[('막걸리', 2), ('역시', 1), ('장수', 1), ('맛있네요', 1), ('개인', 1), ('평가', 1), ('참고', 1)]",긍정
52,별로...,1.0,0.0151,"[('별로', 1)]",부정
53,좀 늦게가긴했지만 그래봣자 10시였는데 짬뽕없어 전없어 결국 오뎅탕이랑 치즈 짜파게티 시켰어요. 알바생 너무 싸가지없어서 쪼금 삔또 상햇지만 우동사리 서비스 줘서 넘어가는걸루.. 맛은 있눈데 이 가격값은 아닌거같아요 특히 짜파게티.. 아 수박막걸리는 진짜 맛잇었어요 술 잘드시는 분들은 소주 시켜서 타서 드시면 더 맛잇게 드실수 있을거같아여 ㅎ,3.7,0.0489,"[('맛', 3), ('없어', 2), ('짜파게티', 2), ('좀', 1), ('그래', 1), ('봣', 1), ('짬뽕', 1), ('전', 1), ('오뎅', 1), ('탕', 1)]",부정
54,보쌈고기가 수분기가 없고 매우 질깁니다.부추소스는 달기만하고 매력이 없습니다.테이블에 기본적인 티슈조차 충분치 못하고물통에선 물이 줄줄샙니다.전혀 즐거운 경험이 아니였습니다.,3.0,0.0191,"[('보쌈', 1), ('고기', 1), ('분기', 1), ('없고', 1), ('매우', 1), ('질', 1), ('부추', 1), ('소스', 1), ('달기', 1), ('매력', 1)]",부정
55,Makguli,3.3,0.4542,[],중립
56,2017.06.15,4.6,0.4542,[],중립
57,이번 회사 회식장소는 요기!안주랑 막걸리들 전반적으로 맛남망고랑 청포도 바나나우유 막걸리 괜춘종류별로 과일막걸리 다 먹어보네ㅋㅋ분위기도 운치 있어서 좋았다^^,3.8,0.9726,"[('막걸리', 3), ('이번', 1), ('회사', 1), ('회식', 1), ('장소', 1), ('요기', 1), ('안주', 1), ('전반', 1), ('맛남', 1), ('망고', 1)]",긍정
58,무월 막걸리 강추에요~^^다른 안주들도 맛있고 분위기도 좋아요,4.8,0.9787,"[('무월', 1), ('막걸리', 1), ('강추', 1), ('다른', 1), ('안주', 1), ('맛있고', 1), ('분위기', 1), ('좋아요', 1)]",긍정
0,다같이 가서 놀기 좋아요~~❤️❤️,3.2,0.9076,"[('다', 1), ('좋아요', 1)]",긍정
1,메뉴 다양하고 자리 많고 신논현역에서 가깝다. 다만 맛은 평범하다. 가성비는 일반적인 강남 술집 수준. 맛집을 찾는 거면 비추,4.4,0.2578,"[('메뉴', 1), ('다양하고', 1), ('자리', 1), ('많고', 1), ('신논현역', 1), ('가깝다', 1), ('다만', 1), ('맛', 1), ('평범하다', 1), ('가성', 1)]",부정
2, 술자리 모임 장소로는 추천.,4.1,0.6387,"[('술자리', 1), ('모임', 1), ('장소', 1), ('추천', 1)]",중립
0,금요일 저녁에 자리가 있네요? 다녀와보니 이유를 알았는데 굳이 확인말고 다른 곳 가세요~~,4.1,0.0635,"[('금요일', 1), ('저녁', 1), ('자리', 1), ('있네요', 1), ('이유', 1), ('굳이', 1), ('확인', 1), ('다른', 1), ('곳', 1), ('가세', 1)]",부정
1,장소 넓어서 모임하기 좋아요,4.3,0.8825,"[('장소', 1), ('넓어서', 1), ('모임', 1), ('좋아요', 1)]",긍정
0,역대급 배짱장사 가지마세요 응대 진짜 빵점,4.5,0.0103,"[('역대', 1), ('배짱', 1), ('장사', 1), ('가지', 1), ('응대', 1), ('진짜', 1), ('빵점', 1)]",부정
1,0점이 없네요. 자리있대서 갔더니 당당하게 없다고. 같이 간 사람들은 무슨 죄에요?,4.5,0.7004,"[('점', 1), ('없네요', 1), ('자리있', 1), ('대서', 1), ('당당하게', 1), ('없다고', 1), ('간', 1), ('사람', 1), ('무슨', 1), ('죄', 1)]",긍정
2,이게 38000원짜리 사시미라니..ㅎ 덜 시끄러워서 좋았다,2.5,0.8157,"[('이', 1), ('사시미', 1), ('덜', 1), ('시끄러워서', 1), ('좋았다', 1)]",긍정
3,구냥구냥 무난무난. 룸으로 되어있어 모임장소로는 좋은듯,4.2,0.9187,"[('구', 2), ('무난', 2), ('룸', 1), ('모임', 1), ('장소', 1), ('좋은', 1), ('듯', 1)]",긍정
4,응대가 좀 너무하네요 강남이라지만 이건 좀 아닌거같네요,4.0,0.0167,"[('좀', 2), ('응대', 1), ('너무하네요', 1), ('강남', 1), ('이건', 1), ('아닌거', 1), ('같네요', 1)]",부정
5,음식이 맛있습니다.싸구려 술집가기엔 이제 나이가 차버렸는데,4.6,0.4619,"[('음식', 1), ('맛있습니다', 1), ('싸구려', 1), ('술집', 1), ('가기', 1), ('이제', 1), ('나이', 1), ('차', 1)]",중립
6,어른들도 대접하기에 좋고 진지한 술자리에도 좋아요.,4.1,0.9635,"[('어른', 1), ('대접', 1), ('좋고', 1), ('진지한', 1), ('술자리', 1), ('좋아요', 1)]",긍정
7,사장님 역대급 불친절합니다.깜짝놀랬네요.,3.7,0.2043,"[('사장', 1), ('역대', 1), ('불친절합니다', 1), ('깜짝', 1), ('놀랬네요', 1)]",부정
