,document,score,review_score,most_words,Pos_Neu_Neg
67,진짜 맛있어요~,3.6,0.9799,"[('진짜', 1), ('맛있어요', 1)]",긍정
68,매운 순대국 맛집살짝 돼지 냄새 나는게 단점다대기 양념 풀어서 해결유명 맛집여서인지 무뚝뚝(바쁘니 이해)먹어볼만한 순대국밥집,4.0,0.7727,"[('맛집', 2), ('매운', 1), ('대국', 1), ('살짝', 1), ('돼지', 1), ('냄새', 1), ('단점', 1), ('다대기', 1), ('양념', 1), ('해결', 1)]",긍정
69,점심 저녁 할거없이 항상 극악의 웨이팅고기가 푸짐하거나 순대가 특별한건 없지만육수가 개애애 맛도리최소 한달에 한번은 먹어야됨ㅇㅇ,4.8,0.816,"[('점심', 1), ('저녁', 1), ('항상', 1), ('극악', 1), ('웨이', 1), ('팅', 1), ('고기', 1), ('순대', 1), ('특별한건', 1), ('없지만', 1)]",긍정
70,만족스러운 맛. 4시에 가도 웨이팅 함. 문 옆 화이트보드에 인원수,3.7,0.903,"[('만족스러운', 1), ('맛', 1), ('가도', 1), ('웨이', 1), ('팅', 1), ('함', 1), ('문', 1), ('옆', 1), ('화이트보드', 1), ('인원', 1)]",긍정
71, 이름 씀. 대부분 10분 이내에 자리가 난다.,4.7,0.4191,"[('이름', 1), ('대부분', 1), ('이내', 1), ('자리', 1)]",중립
72,순대가 확실히 제입맛에 딱이었어요! 줄서서 드시는 이유가 있구나 싶은 맛~,3.2,0.9244,"[('순대', 1), ('확실히', 1), ('입맛', 1), ('딱이었어요', 1), ('줄', 1), ('서서', 1), ('이유', 1), ('있구나', 1), ('맛', 1)]",긍정
73,평범한데? 싶은데 먹다보면 맛있어요엄청 미쳤다 정도는 아니지만 맛있구서비스가 너무 좋으셔서 기분 좋게 먹고 가실 수 있으십니다 사람 많아서 대기 싫으시면 가지마세요 근데 회전율이 빠르긴합니다,4.6,0.975,"[('평범한데', 1), ('맛있어요', 1), ('미쳤다', 1), ('정도', 1), ('아니지만', 1), ('맛있구', 1), ('서비스', 1), ('좋으셔서', 1), ('기분', 1), ('좋게', 1)]",긍정
74,★★★★★ 내기준 국밥 탑3안에 들어가는 곳. 순대 빼고 고기만 주문하는 편. 보통도 양이 많아서 밥을 안 먹어도 될 정도임. 정식도 고기만 가능함!,2.1,0.694,"[('안', 2), ('고기만', 2), ('기준', 1), ('국밥', 1), ('탑', 1), ('곳', 1), ('순대', 1), ('주문', 1), ('편', 1), ('보통', 1)]",긍정
75,인생 찐 맛집. 맛있고 청결하고 친절해서 자주 가고 있어요!,4.5,0.9836,"[('인생', 1), ('맛집', 1), ('맛있고', 1), ('청결하고', 1), ('친절해서', 1), ('자주', 1), ('있어요', 1)]",긍정
76,서울 일등 드립니다아,4.3,0.6901,"[('서울', 1), ('일등', 1)]",긍정
77,최고 최고,4.9,0.9838,"[('최고', 2)]",긍정
78,진짜 맛있다,4.8,0.9799,"[('진짜', 1), ('맛있다', 1)]",긍정
79,웨이팅 1시간? 하며 놀랬었지만 한 입 먹어보니 기다릴만하다 라는 생각이 들었다. 매번 강남갈때마다 먹는 곳.,3.3,0.984,"[('웨이', 1), ('팅', 1), ('놀랬었지만', 1), ('입', 1), ('만하', 1), ('생각', 1), ('매번', 1), ('강남', 1), ('때', 1), ('곳', 1)]",긍정
80,최고엿다 ㅋ,3.9,0.9522,"[('최고', 1), ('다', 1)]",긍정
81,진짜 맛있었어요 ㅎㅎ,3.8,0.9815,"[('진짜', 1), ('맛있었어요', 1)]",긍정
82,맛집,2.0,0.7295,"[('맛집', 1)]",긍정
83,시간이 안맞아 순대는 못먹었지만 순대국 하나로도 충분했습니다 ㅎㅎ 역시 맛있었네요.순대국 최고얌,3.5,0.9535,"[('대국', 2), ('시간', 1), ('순대', 1), ('하나로', 1), ('충분했습니다', 1), ('역시', 1), ('맛있었네요', 1), ('최고', 1), ('얌', 1)]",긍정
84,근처 순대국집 중 맛과 양에서 최고,3.9,0.9674,"[('근처', 1), ('대국', 1), ('집', 1), ('중', 1), ('맛', 1), ('양', 1), ('최고', 1)]",긍정
85,선릉점이랑 국물맛이 다르네요. 고기들은 푸짐하고 냄새없이 괜찮은데 국물에서 묘한 향이 나네요. 누린내는 아닌데 인위적인 우유향 같은 향이... 깔끔한 고깃국물향이 좀 아쉽네요.,3.1,0.8405,"[('향', 4), ('국물', 3), ('선릉', 1), ('점', 1), ('맛', 1), ('다르네요', 1), ('고기', 1), ('짐', 1), ('냄새', 1), ('괜찮은데', 1)]",긍정
86,맛있엉♥,3.7,0.9172,"[('맛있', 1)]",긍정
87,특대 시켜서 먹었는데 건더기도 너무 푸짐하고 뜨끈하니 첨엔 맛났거든요? 그런데 시간 지날수록 국물이 식으면서 기름둥둥 뜨더니 너무 느끼해집니다. ㅠ결국 반 이상 남긴것같아요.. 고기국물 러버로서 묵직한 맛 좋아하는데 이건 너무 기름국 수준..,3.1,0.0044,"[('맛', 2), ('국물', 2), ('기름', 2), ('특대', 1), ('건더기', 1), ('짐', 1), ('뜨끈하니', 1), ('첨', 1), ('시간', 1), ('둥둥', 1)]",부정
88,깍두기는 맛없지만 순대국은 늘 맛있어요웨이팅 없으면 만족도 최고,4.4,0.9193,"[('깍두기', 1), ('맛없지만', 1), ('대국', 1), ('늘', 1), ('맛있어요', 1), ('웨이', 1), ('팅', 1), ('없으면', 1), ('만족도', 1), ('최고', 1)]",긍정
89,직원응대 불쾌.주문도 건성으로 받으시고 심지어 주문 안들어가서 같이 웨이팅 했던 다른 분들 다 먹고 계산할때 겨우 나왔는데 상황 설명,2.7,0.047,"[('주문', 2), ('직원', 1), ('응대', 1), ('불쾌', 1), ('건성', 1), ('심지어', 1), ('웨이', 1), ('팅', 1), ('다른', 1), ('계산', 1)]",부정
90, 사과 한마디 없으셨음.직접 물어보니 그제서야 상황설명...해외에 있을때 제일 생각났던 국밥집이라 마음먹고 왔는데 직원 불친절로 인해 맛도 기억도 안남.다른지점은 친절했는데 여기는 다시는 안찾을 지점..,4.2,0.848,"[('지점', 2), ('사과', 1), ('한마디', 1), ('없으셨음', 1), ('직접', 1), ('제', 1), ('상황', 1), ('설명', 1), ('해외', 1), ('있을', 1)]",긍정
91,엄청난 명성에 비해 평범한 맛순대국매니아라서 기대를 너무 많이 했나..,3.2,0.1132,"[('엄청난', 1), ('명성', 1), ('평범한', 1), ('맛', 1), ('대국', 1), ('매니아', 1), ('기대', 1)]",부정
92,너무 맛있는데 웨이팅이 12시에 가면 25분정도..? 그거 빼곤 서비스 맛 다 좋아요ㅠ,4.1,0.9645,"[('맛있는데', 1), ('웨이팅', 1), ('가면', 1), ('그거', 1), ('서비스', 1), ('맛', 1), ('좋아요', 1)]",긍정
93,맛있어요 잡내도 없고 본점은 가게에서 나는 돼지잡내때문에 힘든데 여기는 환기가 잘되고 분점이라그런지 깔끔해요,3.1,0.9538,"[('맛있어요', 1), ('없고', 1), ('본점', 1), ('가게', 1), ('나', 1), ('돼지', 1), ('잡', 1), ('때문', 1), ('힘든데', 1), ('환기', 1)]",긍정
94,시청역과 강남점 항상 사람이많아 언젠가 와야지 했던곳. 직장인들로 인해 평일 바쁠까봐 토요일1시30분에  갔었고,3.5,0.8704,"[('시청역', 1), ('강남', 1), ('점', 1), ('항상', 1), ('사람', 1), ('많아', 1), ('곳', 1), ('직장인', 1), ('인해', 1), ('평일', 1)]",긍정
95, 웨이팅9팀 있었다. 15-20분정도 기다린것같은데 들어갔고,3.7,0.802,"[('웨이', 1), ('팅', 1), ('팀', 1), ('있었다', 1), ('같은데', 1)]",긍정
96, 국밥이라그런지 12테이블 정도있었는데 회전율이 좋았다. 기본 섞어 국밥을 시켰고,2.7,0.8882,"[('국밥', 2), ('그런지', 1), ('테이블', 1), ('정도', 1), ('있었는데', 1), ('회전', 1), ('율', 1), ('좋았다', 1), ('기본', 1)]",긍정
97, 순대는 3개가 들어있었다. 약간 추어탕색과 비슷한 국물의 맛은 처음먹어보는 느낌이였다. 추어탕과 한방삼계탕을 섞은? 듯한 깊은맛으로 너무나 얼큰하게 맛있었다. 여기는 찐맛집이다. 이모님들,3.8,0.9568,"[('추어탕', 2), ('맛', 2), ('순대', 1), ('개', 1), ('약간', 1), ('색', 1), ('비슷한', 1), ('국물', 1), ('처음', 1), ('방', 1)]",긍정
98, 사장님도 너무나도 친절하셨고,3.5,0.9607,"[('사장', 1), ('친절하셨고', 1)]",긍정
99, 직접만든 된장,4.3,0.3083,"[('직접', 1), ('된장', 1)]",부정
100, 들깨가루등이 정말 정성을 보여준 찐찐찐 맛집,3.1,0.5634,"[('들깨', 1), ('가루', 1), ('등', 1), ('정말', 1), ('정성', 1), ('맛집', 1)]",중립
101,맛집치곤 깔끔하고 친절하시고 반찬도 신선합니다. 맛도 있구요. 전체적으로 매우 만족합니다!,4.0,0.9942,"[('맛집', 1), ('깔끔하고', 1), ('친절하시고', 1), ('반찬', 1), ('신선합니다', 1), ('맛', 1), ('있구요', 1), ('전체', 1), ('매우', 1), ('만족합니다', 1)]",긍정
102,국밥 3,4.6,0.502,"[('국밥', 1)]",중립
103,줄 서서 먹을 정도는 아니다. 양이 대단한 것도 아니고 맛이 남다른 것도 아니다. 흠은 없는데 평범하다. 강남 입맛이 이것밖에 안 되는가보다. 빠글빠글하게 몰려앉아 있고 밥알이 튀도록 왁자지껄 떠드는 사이에서 코로나 위험에 벌벌 떨면서까지 먹을 맛은 아니었다.,3.8,0.0218,"[('것', 3), ('아니다', 2), ('맛', 2), ('줄', 1), ('서서', 1), ('정도', 1), ('양', 1), ('대단한', 1), ('아니고', 1), ('남다른', 1)]",부정
104,아 가고싶다. 남자 강대생 중 한 번도 안 가본 사람은 있어도 한 번만 가 본 사람은 없다는..,2.7,0.5959,"[('사람', 2), ('남자', 1), ('강대', 1), ('생', 1), ('중', 1), ('번', 1), ('안', 1), ('있어도', 1), ('번만', 1), ('없다는', 1)]",중립
105,기본웨이팅 5-6팀 있지만 순환이 빠릅니다.맛있습니다. 국물도 진하고 고기도 많이 들어있고 깍두기도 맛있습니다.다만,4.1,0.9625,"[('맛있습니다', 2), ('기본', 1), ('웨이', 1), ('팅', 1), ('팀', 1), ('있지만', 1), ('순환', 1), ('빠릅니다', 1), ('국물', 1), ('진하고', 1)]",긍정
106, 거리두기가 너무 안되어있어서 4점.,4.6,0.2415,"[('거리', 1), ('두기', 1), ('안되어있어서', 1), ('점', 1)]",부정
107,여기는 정말 최고다,4.5,0.9864,"[('정말', 1), ('최고다', 1)]",긍정
108,맛도 좋고,4.7,0.9408,"[('맛', 1), ('좋고', 1)]",긍정
109, 청결해요!,5.0,0.8211,"[('청결해요', 1)]",긍정
110,음 꽤 맛난사옵니다.같이간 일행이 매우 잘먹어서 뿌듯,3.1,0.9079,"[('음', 1), ('꽤', 1), ('맛', 1), ('같', 1), ('이간', 1), ('일행', 1), ('매우', 1), ('뿌듯', 1)]",긍정
111,여기는 칼칼하고 텁텁한 국밥 좋아하는 사람들에게 완전 추천. 깔끔한 국밥 좋아하는 지인은 쏘쏘라한 곳 난 기똥차게 맛있았다,2.9,0.9772,"[('국밥', 2), ('좋아하는', 2), ('칼칼하고', 1), ('텁텁', 1), ('사람', 1), ('완전', 1), ('추천', 1), ('깔끔한', 1), ('지인', 1), ('곳', 1)]",긍정
112,순대가 통통허구 국물이 뜨끈해서 가을겨울즈음에 먹으면 딱입니더 ... 다대기넣고 밥말아서 한그릇 쓱싹,3.4,0.9002,"[('순대', 1), ('통통', 1), ('허구', 1), ('국물', 1), ('뜨끈해서', 1), ('가을', 1), ('겨울', 1), ('즈음', 1), ('딱입니', 1), ('더', 1)]",긍정
113,11시에 갔는데도 벌써 대기가~대기 빼고 모든게 만족~~,3.7,0.9451,"[('대기', 2), ('벌써', 1), ('모든', 1), ('만족', 1)]",긍정
114,단골 할듯 하네요단 줄서서 먹진 않을듯 너무 대기가 길어요,3.6,0.3293,"[('단골', 1), ('단', 1), ('줄', 1), ('서서', 1), ('대기', 1)]",부정
115,*차림부터 맛까지 순대국 정석친절하고 좋은데 웨이팅이 너~무 길어서앞으론 포장 할거같아요 ㅎㅎ,4.3,0.8106,"[('차림', 1), ('맛', 1), ('대국', 1), ('정석', 1), ('친절하고', 1), ('좋은데', 1), ('웨이팅', 1), ('너', 1), ('무', 1), ('앞', 1)]",긍정
116,사람이 너무 많아서 대기 ㅠㅠ진짜 구석지고 강남역 외각 지역인데 사람 많은건 뭔말인지 알제?,4.0,0.0168,"[('사람', 2), ('많아서', 1), ('대기', 1), ('진짜', 1), ('구석', 1), ('지고', 1), ('강남역', 1), ('외각', 1), ('지역', 1), ('많은건', 1)]",부정
117,잡내없고 맛있지만 줄서서 먹진 않을듯. 맛있긴 함.,3.3,0.9007,"[('없고', 1), ('맛있지만', 1), ('줄', 1), ('서서', 1), ('맛있긴', 1), ('함', 1)]",긍정
118,국밥의 신세계. 이 가게 육수는 진짜 묘하게 맛있다.,4.2,0.9894,"[('국밥', 1), ('신세계', 1), ('이', 1), ('가게', 1), ('육수', 1), ('진짜', 1), ('묘', 1), ('맛있다', 1)]",긍정
119,웨이팅 짧으니까 더 맛있게 느껴졌음 소주각,5.0,0.7412,"[('웨이', 1), ('팅', 1), ('짧으니까', 1), ('더', 1), ('맛있게', 1), ('소주', 1), ('각', 1)]",긍정
120,워낙 진하고 자극적인 스타일이라 맛에서 호불호가 갈릴 수는 있는데... 항상 붐비는 직장인 맛집에 웨이팅 있다고,3.7,0.9715,"[('워낙', 1), ('진하고', 1), ('자극', 1), ('스타일', 1), ('맛', 1), ('호불호', 1), ('갈릴', 1), ('수', 1), ('있는데', 1), ('항상', 1)]",긍정
121, 종업원이 지극정성으로 고객을 모시지 않는다고 불평하는 사람들은 뭡니까? 그럴거면 파인다이닝에 예약을 걸고 가시길,4.3,0.7907,"[('종업원', 1), ('정성', 1), ('고객', 1), ('모시', 1), ('불평', 1), ('사람', 1), ('뭡', 1), ('그럴거면', 1), ('다이닝', 1), ('예약', 1)]",긍정
122,기대만큼은..아니었어요. 그래도 꽤 준수한 순댓국집. 들깨가루가 맛있었어요. 들깨가루 듬뿍!,3.9,0.5299,"[('들깨', 2), ('가루', 2), ('기대', 1), ('아니었어요', 1), ('꽤', 1), ('준수', 1), ('국집', 1), ('맛있었어요', 1), ('듬뿍', 1)]",중립
123,유명할만한 곳. 순대국의 정석.,3.7,0.8977,"[('유명할만', 1), ('곳', 1), ('대국', 1), ('정석', 1)]",긍정
124,유명세대로 진짜 맛있음건더기도 실하고 국물도 안느끼하고 깔끔,1.9,0.9347,"[('유명', 1), ('세대', 1), ('진짜', 1), ('맛있음', 1), ('건더기', 1), ('실하고', 1), ('국물', 1), ('느끼하고', 1)]",긍정
125,사람몰리는집은 이유가 있다 여전히 아재들 이시국에 마스크안하고 겁나떠든다대한민국은 아재들이 망친다,4.2,0.1656,"[('재', 2), ('사람', 1), ('이유', 1), ('있다', 1), ('여전히', 1), ('시국', 1), ('마스크', 1), ('안', 1), ('대한민국', 1)]",부정
126,가장 좋아하는 순대국집,3.0,0.8999,"[('가장', 1), ('좋아하는', 1), ('대국', 1), ('집', 1)]",긍정
127,ㅈㅁㅌ&친절 but 너무 시끄럽다 ㅠ,5.0,0.0368,"[('친절', 1), ('시끄럽다', 1)]",부정
128,여긴 사실 말이 필요없음,4.1,0.9247,"[('사실', 1), ('말', 1), ('필요없음', 1)]",긍정
129,집앞에 있으면 좋겠다,1.7,0.8013,"[('집앞', 1), ('있으면', 1), ('좋겠다', 1)]",긍정
130,선릉이 본점이라던데 여긴 지점인가요? 여튼 맛있음..,2.0,0.9082,"[('선릉', 1), ('본점', 1), ('던데', 1), ('지점', 1), ('여', 1), ('맛있음', 1)]",긍정
131,안 먹으면 바보,4.1,0.0519,"[('안', 1), ('바보', 1)]",부정
132,맛있어요!,3.5,0.9502,"[('맛있어요', 1)]",긍정
133,진짜 너무너무너무너무 맛있어여 한겨울에 대기테이블 길어도 먹는 음식입니당,3.2,0.9356,"[('진짜', 1), ('맛있어여', 1), ('한겨울', 1), ('대기', 1), ('테이블', 1), ('음식', 1), ('입니당', 1)]",긍정
134,인생순대국 ㅠㅠㅠㅠ 비오는날 소주와함께 생각나는 이맛..,3.5,0.9782,"[('인생', 1), ('대국', 1), ('비', 1), ('날', 1), ('소주', 1), ('맛', 1)]",긍정
135,제가 좋아하는 친구가 델꼬와줬는데 찐인생순댓국집으로 할께요!! 앞으로 여기 정착할께요 담에 또 올께여어ㅎㅎㅎ,3.5,0.9615,"[('제', 1), ('좋아하는', 1), ('친구', 1), ('델꼬', 1), ('인생', 1), ('국집', 1), ('앞', 1), ('여기', 1), ('정착', 1), ('담', 1)]",긍정
136,맛있고 친절.,1.0,0.921,"[('맛있고', 1), ('친절', 1)]",긍정
137,양도 많고 가격도 좋고 질리지 않고 아주 맛있습니다. 웨이팅이 거의 항상있는게 유일한 단점이네요.,4.5,0.9838,"[('양도', 1), ('많고', 1), ('가격', 1), ('좋고', 1), ('질리', 1), ('아주', 1), ('맛있습니다', 1), ('웨이팅', 1), ('거의', 1), ('항상', 1)]",긍정
138,맛있어요,4.2,0.9502,"[('맛있어요', 1)]",긍정
139,직장인의 소울푸드.. 제 생각에 강남 지역에선 순대국 원탑 입니다. 아무래도 장사가 잘되는 집이라 그런것도 있지만,4.0,0.394,"[('직장인', 1), ('소울푸드', 1), ('제', 1), ('생각', 1), ('강남', 1), ('지역', 1), ('대국', 1), ('탑', 1), ('입니다', 1), ('장사', 1)]",중립
140, 순대와 고기가 가장 신선하고 잡내가 적습니다. 고기의 양도 푸짐하고 만족스럽습니다. 직원분들이 부지런히 돌아다니시며 반찬 리필도 잘해주시고 주문도 빠르게 처리됩니다. 적은 인원인데 효율적으로 홀 운영하시는듯 합니다. 근처 들를 일 있으면 꼭 가서 식사합니다. 식사시간 전후로 웨이팅이 좀 있는 편입니다.,3.9,0.9908,"[('고기', 2), ('식사', 2), ('순대', 1), ('가장', 1), ('신선하고', 1), ('양도', 1), ('짐', 1), ('만족스럽습니다', 1), ('직원', 1), ('부지런히', 1)]",긍정
141,오,3.9,0.4542,"[('오', 1)]",중립
142,단점: 긴 대기시간. 몇개 없는 가게 수장점: 나머지 전부,4.0,0.5192,"[('단점', 1), ('대기', 1), ('시간', 1), ('몇개', 1), ('없는', 1), ('가게', 1), ('장점', 1), ('나머지', 1), ('전부', 1)]",중립
143,8시에 도착했는데 손님더 안받는다고쫒겨났다.,4.0,0.3356,"[('도착', 1), ('손님', 1), ('더', 1), ('겨', 1)]",중립
144,맛을 논하기에 앞서,3.3,0.9126,"[('맛', 1), ('논', 1), ('앞서', 1)]",긍정
145, 토요일 오전 11시에 갔더니 거의 만석.. 먹고 나오는 11시 30분에는 10여명 대기중,4.1,0.3485,"[('토요일', 1), ('오전', 1), ('거의', 1), ('만석', 1), ('여명', 1), ('대기', 1)]",중립
146,우와,4.0,0.6437,[],중립
147,너무 맛있고 다들 친절해요 그냥 자동으로 깍두기도 다시 담아주시고 너무 좋아요 아래 댓글에 불친절하다거 적혀있는데 글쎄요,5.0,0.8773,"[('맛있고', 1), ('친절해요', 1), ('그냥', 1), ('자동', 1), ('깍두기', 1), ('다시', 1), ('좋아요', 1), ('아래', 1), ('댓글', 1), ('불친절하다거', 1)]",긍정
148,말이 필요없는곳,3.9,0.8519,"[('말', 1), ('필요없는', 1), ('곳', 1)]",긍정
149,웨이팅해도 전혀 아쉽지 않은 맛집입니다.특으로 먹으면 밥 한숟갈 먹을때마다 고기 두점씩 먹어도 고기가 남습니다ㅎㅎ,1.7,0.9754,"[('고기', 2), ('웨이', 1), ('팅', 1), ('해도', 1), ('전혀', 1), ('아쉽지', 1), ('맛집', 1), ('입니다', 1), ('특', 1), ('밥', 1)]",긍정
150,금요일저녁 6시 넘어서갔는데 한 20분 웨이팅한 것 같아요-!건더기도 많구 직원분들도 친철해요:),4.6,0.3133,"[('금요일', 1), ('저녁', 1), ('웨이팅', 1), ('것', 1), ('같아요', 1), ('건더기', 1), ('많구', 1), ('직원', 1), ('친철해', 1)]",부정
151,가야는이유 : 서울권 베스트로 꼽히는 순대국집 분점안가는이유 : 맛은 똑같은데 시설마저 똑같다면맛 시스템 모두 본점과 같지만 나중에 생긴만큼 좀 더 깔끔하면 좋겠다라는 생각,3.2,0.6388,"[('이유', 2), ('맛', 2), ('가야', 1), ('서울', 1), ('베스트', 1), ('대국', 1), ('집', 1), ('분점', 1), ('안', 1), ('똑같은데', 1)]",중립
152,가성비 및 맛 최고에요,3.0,0.9936,"[('가성', 1), ('비', 1), ('및', 1), ('맛', 1), ('최고', 1)]",긍정
153,지인짜 맛있는 집,4.8,0.855,"[('지인', 1), ('맛있는', 1), ('집', 1)]",긍정
154,최애 순대국집,3.5,0.781,"[('최애', 1), ('대국', 1), ('집', 1)]",긍정
155,국밥 최고,3.8,0.9188,"[('국밥', 1), ('최고', 1)]",긍정
156,세상에서 순대국 제일 잘하는 집일거에요 밥이 예전처럼 반지르르 하면 더 좋겠오요,4.4,0.8523,"[('세상', 1), ('대국', 1), ('제일', 1), ('집', 1), ('밥', 1), ('예전', 1), ('반지르르', 1), ('더', 1), ('좋겠오요', 1)]",긍정
157,강남에서 약속생기면 친구 데리고 옵니다. 친구가 무슨 강남와서 순댓국이냐고 하는데 먹고 나면 감동해서 본인이 지갑열어요... 찐맛집! 지방에서 서울 올라올때 마다 여기 가자고 징징대는 징징이도 있어요.,4.3,0.017,"[('강남', 2), ('친구', 2), ('생기', 1), ('데리', 1), ('무슨', 1), ('국', 1), ('고', 1), ('감동', 1), ('본인', 1), ('지갑', 1)]",부정
158,훼이보릿!!!,4.0,0.4542,"[('훼이보릿', 1)]",중립
159,줄서서 먹는 국밥집은 처음이네요 그럴만 합니다,4.3,0.1293,"[('줄', 1), ('서서', 1), ('국밥집', 1), ('처음', 1), ('요', 1), ('그럴만', 1)]",부정
160,인생국밥집!!! 처음 먹었을 때의 감동을 잊을 수가 없어요ㅠㅠ 일주일동안 생각나서 결국 다시 먹으러 간 곳입니다,4.1,0.989,"[('인생', 1), ('국밥집', 1), ('처음', 1), ('때', 1), ('감동', 1), ('수가', 1), ('없어요', 1), ('일주일', 1), ('동안', 1), ('다시', 1)]",긍정
161,양념장이 맛있네요!,5.0,0.8914,"[('양념장', 1), ('맛있네요', 1)]",긍정
162,념념굿,4.0,0.4542,"[('념념굿', 1)]",중립
163,양 미쳤음,4.1,0.1826,"[('양', 1), ('미쳤음', 1)]",부정
164,직원분들 바빠도 친절,3.8,0.3499,"[('직원', 1), ('바빠도', 1), ('친절', 1)]",중립
165,유일하게 먹는 다대기 들어간 빨간 순대국맛있어요!!!,4.0,0.9071,"[('유일하게', 1), ('다대기', 1), ('빨간', 1), ('대국', 1), ('맛있어요', 1)]",긍정
166,맛이써용좀 짜긴 했는데 암튼 맛있음된장 짱맛 재방문 의사있음,3.7,0.9767,"[('맛', 2), ('좀', 1), ('맛있음', 1), ('된장', 1), ('재', 1), ('방문', 1), ('의사', 1), ('있음', 1)]",긍정
167,지인짜 맛있었구요1. 원래 여기 국밥 맛있고 유명한건 모두가 아는 사실입니다.2. 여자사장님 친절함과 미소에 녹았구요3. 오늘 여자친구랑 국밥먹고 나오는데 신발을 다른 분이 바꿔 신고 가쎠서 굉장히 당황했는데요. 남자사장님께서 사장님잘못이 아닌데도 죄송하다고 할인해주시고 cctv도 확인해주시고 먼 거리까지 직접 스쿠터 타고 오셔서 가져다 주셨어요 너무 친절하셔서 감동했어요.다른 어떤 일을 하시더라도 번창하실 분들입니다 복 많이받으세요!!,3.0,0.8295,"[('사장', 3), ('국밥', 2), ('다른', 2), ('분', 2), ('지인', 1), ('맛있었구요', 1), ('원래', 1), ('여기', 1), ('맛있고', 1), ('유명한건', 1)]",긍정
168,웨이팅때문에 별 하나 뺍니다 맛은 별 5개,4.5,0.0444,"[('별', 2), ('웨이', 1), ('팅', 1), ('때문', 1), ('하나', 1), ('맛', 1), ('개', 1)]",부정
169,맛있어요 비린맛도 전혀 없고 다만 사람들이 많아서 좀 기다려야 하지만 좋아여,3.0,0.9252,"[('맛있어요', 1), ('비린', 1), ('맛', 1), ('전혀', 1), ('없고', 1), ('다만', 1), ('사람', 1), ('많아서', 1), ('좀', 1), ('좋아여', 1)]",긍정
170,고기를 정말 많이 준다.본점보다 나은 체인점!,4.9,0.2998,"[('고기', 1), ('정말', 1), ('본점', 1), ('나은', 1), ('체인점', 1)]",부정
0,불결하고 튀김/순대는 조리된지 오래되어 비릿하고 눅눅함. 떡과 양념이 따로놀아 최악. 숙주는 숙주냄새가 너무 강해서 그냥 전체적으로 개별로..,3.5,0.0031,"[('숙주', 2), ('불결하고', 1), ('튀김', 1), ('순대', 1), ('조리', 1), ('오래되어', 1), ('비릿', 1), ('눅눅함', 1), ('떡', 1), ('양념', 1)]",부정
1,남자사장님 ㅋㅋㅋ 손님 응대는 하셔야죠ㅠㅠ ㅋㅋ,3.9,0.7296,"[('남자', 1), ('사장', 1), ('손님', 1), ('응대', 1)]",긍정
0,넘맛.. 그리고 친절하세요....,3.4,0.9755,"[('맛', 1), ('친절하세요', 1)]",긍정
1,라제비 기대하고 드시면 별로일수도 있지만 육천원에 한끼 채우기 너무 좋아요~ 두번 먹으러 올 느낌은 아니네용 ㅠㅠ,4.0,0.8144,"[('제비', 1), ('기대하고', 1), ('별로', 1), ('일수', 1), ('있지만', 1), ('육천원', 1), ('끼', 1), ('좋아요', 1), ('번', 1), ('느낌', 1)]",긍정
2,떡라면이랑 야채김밥 기본맛이다라제비랑 장원김밥(소고기)가 인기메뉴다들 그거만 먹는다!떡라면35 야채김밤35라제비55 장원김밥40+ 라제비 60으로 올랐다 맛있다장원김밥도 맛있다,4.4,0.9221,"[('김밥', 4), ('제비', 3), ('장원', 3), ('떡', 2), ('라면', 2), ('야채', 2), ('맛있다', 2), ('맛', 1), ('다라', 1), ('소고기', 1)]",긍정
3,…,2.3,0.4542,[],중립
4,특색있네요.,4.3,0.6101,"[('특색', 1), ('있네요', 1)]",중립
5,강남에서 김밥 먹고싶어 찾아간 곳.다들 혼밥 하고 있구 웨이팅이 꽤나 있음 ㅜㅜ대신 줄이 엄청 빨리 빠짐!!!그리고 대기하면서 미리 주문,3.6,0.9095,"[('강남', 1), ('김밥', 1), ('곳', 1), ('혼밥', 1), ('있구', 1), ('웨이팅', 1), ('꽤', 1), ('있음', 1), ('대신', 1), ('대기', 1)]",긍정
6, 결제까지 완료 ㅋㅋㅋ주문 안꼬이게 하시는게 신기...다들 라제비를 드시길래 우리도 라제비 ㅎㅎ 맛있당김밥에 라제비 먹었더니 든든~~~물그릇=된장국그릇=스뎅국사발인건 좀 특이했어요 ㅋㅋㅋ,1.7,0.9464,"[('제비', 3), ('그릇', 2), ('결제', 1), ('완료', 1), ('주문', 1), ('꼬이게', 1), ('신기', 1), ('우리', 1), ('맛있당', 1), ('김밥', 1)]",긍정
7,아침 8시 30분에도 열려있어요~!,4.2,0.2353,"[('아침', 1)]",부정
8,변치 않게 오래오래 맛있는 곳,4.7,0.9598,"[('변치', 1), ('오래오래', 1), ('맛있는', 1), ('곳', 1)]",긍정
9,라제비 드세요. 사람 짱 많아요 라제비..맛있어요 ㅎㅎㅎㅎㅎㅎㅎ,3.6,0.9641,"[('제비', 2), ('사람', 1), ('짱', 1), ('많아요', 1), ('맛있어요', 1)]",긍정
